id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
5065,Detroit Metal City: Birth of the Metal Devil,2008-07-11,2008-07-11,This is a special introductory episode of Detroit Metal City.,7.3,2411,3908,22687,12455,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}]",1,manga,820,r,"[{'id': 13, 'name': 'Studio 4°C'}]",229,,,2008.0,summer,239.0,18015.0,143.0,190.0,4105.0,22692.0,0.9853,0.0147
32740,Girls & Panzer Movie Specials,2016-05-27,2016-05-27,Specials included with the Blu-ray and DVD releases of Girls & Panzer Movie. Arisu War! (愛里寿・ウォー！) takes place after the events of the movie and Akiyama Yukari no Sensha Kouza (秋山優花里の戦車講座) are another two standard Yukari tank corner explanation videos.,7.3,2416,4058,20747,9256,white,special,finished_airing,"[{'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",3,original,958,pg_13,"[{'id': 60, 'name': 'Actas'}]",230,,,2016.0,spring,803.0,13141.0,581.0,209.0,6069.0,20803.0,0.962,0.038
2336,Hikaru no Go: New Year Special,2002-01-01,2002-01-01,New year special. Summary recap. This episode should be seen between episodes 12 and 13.,7.3,2419,5650,9209,4615,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1440,g,"[{'id': 1, 'name': 'Studio Pierrot'}]",231,,,2002.0,winter,115.0,7135.0,106.0,100.0,1756.0,9212.0,0.9776,0.0224
8768,Hiyokoi,2010-07-30,2010-07-30,"Hiyori, a small and timid girl, goes to school for the first time in a year since an accident left her hospitalized. Follow her as she struggles with her social skills, tries to make friends and maybe even a little bit more...?

(Source: One Manga)",7.3,2420,1830,89395,46316,white,special,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1358,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",232,,,2010.0,summer,1850.0,67355.0,636.0,452.0,19134.0,89427.0,0.9878,0.0122
3292,Potemayo Specials,2007-09-25,2008-02-22,Potemayo DVD specials.,7.3,2436,8104,3672,1920,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",6,4_koma_manga,615,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",233,,,2007.0,summer,105.0,2643.0,121.0,86.0,718.0,3673.0,0.9436,0.0564
2488,Mei to Koneko Bus,2002-10-01,2002-10-01,"This is a short film about 14 minutes long, which was shown for a limited time only at the Ghibli Museum. It tells the story of Mei and her friend the kittenbus (the child of the original catbus from My Neighbor Totoro). Mei is just small enough to ride in the kittenbus, which is only big enough to stir up dust devils, rather than making whole fields of rice sway in its breeze. One night they have an adventure in which they fly into the forest with many other cat-based vehicles, including many buses and trains. There they meet Totoro and many similar spirits, all heading for a gigantic catliner. This liner cruises off into the sky and the kittenbus takes Mei home.

 (Source: AniDB)",7.29,2450,4269,18630,6931,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",1,original,840,g,"[{'id': 21, 'name': 'Studio Ghibli'}]",234,,,2002.0,fall,322.0,10379.0,217.0,157.0,7563.0,18638.0,0.9799,0.0201
2269,Mobile Suit Gundam SEED Special Edition,2004-08-27,2004-10-22,"Three TV movies complied from Kidou Senshi Gundam SEED series.

1. The Empty Battlefield (Kokuu no Senjou)
2. The Far-Away Dawn (Harukanaru Akatsuki)
3. The Rumbling Sky (Meidou no Sora)

Much like the Kidou Senshi Gundam theatrical movies, the Gundam Seed: Special Edition movies are intended to be an override of the story from the TV series.

These episodes are in fact a complete recap of all 50 episodes of the TV series and were first shown on television in Japan. The special edition episodes feature some new scenes and tweaks to previously animated scenes. The first special, The Empty Battlefield, which compiled episodes 1–21 of the series, was aired in two parts on Japanese TV in March 2004, followed by the next special, The Far-Away Dawn, which was episodes 22–40, in July 2004. The final special, The Rumbling Sky, which was episodes 41–50. While the story is overall unchanged, there are a few minor changes. In addition, several scenes are re-animated and re-dubbed.

(Source: Wikipedia)",7.29,2454,5470,9967,4197,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",3,original,5700,r,"[{'id': 14, 'name': 'Sunrise'}]",235,,,2004.0,summer,215.0,6608.0,167.0,209.0,2775.0,9974.0,0.9623,0.0377
35267,Shingeki no Kyojin-ten 360° Taikan Theater,2017-06-21,2017-08-18,"Virtual reality movies included with the Blu-ray/DVD releases of Shingeki no Kyojin Season 2.

The first volume contained ""Roar,"" in which Eren first achieves a titan form. The second volume came with two more episodes. In the first, Levi speaks with new recruits; in the second, Mikasa makes a confession.",7.29,2466,4354,17801,3302,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",3,manga,0,pg_13,[],236,,,2017.0,spring,768.0,5797.0,631.0,610.0,10046.0,17852.0,0.9305,0.0695
19285,Shingeki no Kyojin: Ano Hi Kara,2013-07-07,2013-07-07,Recap of the events in Shingeki no Kyojin that happened prior to episode 14.,7.29,2467,1439,123553,60856,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1440,r,"[{'id': 858, 'name': 'Wit Studio'}]",237,,,2013.0,summer,2274.0,99513.0,918.0,1031.0,19885.0,123621.0,0.9842,0.0158
38999,Watashi ni Tenshi ga Maiorita! Special,2019-05-24,2019-05-24,"Hinata Hoshino, Hana Shirosaki, and Noa Himesaka are off to the countryside for a camping trip. At Hinata's behest, her elder sister, Miyako, reluctantly tags along. Seeing how gloomy Miyako is, the trio do their best to get her to enjoy herself too.

Besides the camping trip, Watashi ni Tenshi ga Maiorita! Special contains three more short stories of the girls. Although their lives seem normal, one thing is certain: there is definitely no shortage of cuteness here!

[Written by MAL Rewrite]",7.29,2477,3658,26163,13936,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 26, 'name': 'Girls Love'}, {'id': 36, 'name': 'Slice of Life'}]",1,4_koma_manga,1360,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",238,,,2019.0,spring,370.0,19614.0,192.0,99.0,5949.0,26224.0,0.9889,0.0111
11266,Ao no Exorcist: Kuro no Iede,2011-10-26,2011-10-26,"Feeling slighted by Rin, Kuro goes on the hunt for a new master, but can he find anyone who can truly replace Rin?",7.29,2482,1429,123974,62087,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1445,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",239,,,2011.0,fall,1872.0,98134.0,910.0,490.0,22617.0,124023.0,0.9887,0.0113
7870,Baka to Test to Shoukanjuu Specials,2010-04-23,2010-09-22,The candid shots of Muttsurini's female and male classmates that fund his surveillance habits.,7.29,2483,2692,46603,21221,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",6,light_novel,240,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",240,,,2010.0,spring,855.0,34023.0,798.0,489.0,10453.0,46618.0,0.9724,0.0276
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,2010-10-23,2010-10-23,"The delinquents of Ishiyama High School either fear Tatsumi Oga or wish to defeat him, but the young fighter finds himself preoccupied with other matters—like tending to baby Kaiser de Emperana ""Beel"" Beelzebub IV, the son of the Demon Lord.

Baby Beel's maid, Hildegard ""Hilda,"" informs Oga that the infant has latched onto him due to the former's immense strength. In turn, Oga must take responsibility and raise the Demon Lord's son, or face Hilda's blade—that is, unless he can find someone stronger than him to appeal to Beel. Perhaps Oga can convince one of the Tohoshinki, composed of the four strongest fighters of Ishiyama High, to take Beel off his hands!

[Written by MAL Rewrite]",7.29,2484,3112,35666,16718,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1833,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}, {'id': 1129, 'name': 'Pierrot Plus'}]",241,,,2010.0,fall,735.0,26042.0,405.0,346.0,8147.0,35675.0,0.9789,0.0211
6783,ef: A Tale of Memories. - Recollections,2008-09-26,2008-09-26,"Asou Renji comes back at the station with Chihiro, after the events of ef - a tale of memories. They recollect various moments in this 'summary' of the first season of ef, with special new intermissions.

(Source: Animeka)",7.29,2489,4950,12852,3835,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}]",1,visual_novel,3480,pg_13,"[{'id': 44, 'name': 'Shaft'}]",242,,,2008.0,summer,256.0,6346.0,281.0,215.0,5757.0,12855.0,0.9614,0.0386
3469,Maria-sama ga Miteru: Haru Specials,2004-10-22,2005-05-23,Specials of Maria-sama ga Miteru: Haru released on the DVDs only.,7.29,2503,5990,8020,3708,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 26, 'name': 'Girls Love'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",6,light_novel,90,pg,"[{'id': 37, 'name': 'Studio Deen'}]",243,,,2004.0,fall,146.0,5566.0,121.0,110.0,2085.0,8028.0,0.9712,0.0288
3791,Air Gear Special,2007-03-21,2007-03-21,Takes part a while after Ikki accepts Simca's offer to become the new leader of Genesis. Shows the Battle between Kogarasumaru and Potemkine. The episode takes place between episodes 21 and 22 of the main series.,7.28,2504,2741,44815,23813,white,special,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1440,r+,"[{'id': 18, 'name': 'Toei Animation'}]",244,,,2007.0,winter,554.0,36773.0,337.0,261.0,6900.0,44825.0,0.9867,0.0133
5578,Gosho Aoyama's Collection of Short Stories,1999-03-17,1999-12-22,"GOSHO collection reveals the origin of the smash hit ""Detective Conan."" ""GO"" into his world, and we will ""SHO"" you SEVEN romantic and exciting stories created by GOSHO AOYAMA.

WAIT FOR ME (30 min.)
A genius inventor, who is still a high school student, has a girlfriend two years older than him. One day, he invents a time machine and attempts to go two years back into the past, to become the same age as her. However, it is she who ultimately uses the machine to travel through time!

TEN PLANETS IN THE NIGHT SKY (10 minutes)
Meet Baby Conan! Yukiko Kudo is looking for her missing husband. The only clue to find him again is to decipher a mysterious message left for her. Their baby, Shinichi Kudo, one who later becomes the famous high school Detective Conan, will at this age already be offering some important hints for her.

THE WANDERING RED BUTTERFLY (7 minutes)
A handsome detective, Yusaku Kitakata, receives phone calls from a mysterious woman day after day, with a new case each day. He of course solves them one by one. But the biggest mystery is who is this mysterious woman?

PLAY IT AGAIN (30 minutes)
Thanks to the mystical powers of a Cherry Blossom Tree, a 70-year-old man with a secret sword technique goes back into the past and becomes the same age as his granddaughter. While enjoying his youth for the second time around, he notices that a player is after his granddaughter.

SANTA CLAUS IN SUMMER (30 minutes)
Keisuke, a young man of 17, accidentally activates the Earth Destruction System. The destiny of the Earth now depends on whether he can stop the system within 24 hours. However, suddenly amnesia strikes him and he forgets the pin number to stop the system. The time is running out...

DETECTIVE GEORGE’S SPECIAL CASE (30 minutes)
A girl is fleeing from men in black. She runs into a detective agency and discovers that the detective there is a super-miniature-size, cool dude. He risks his life trying to solve a case for this client. Will they come through in the end?

MAKING OF DETECTIVE CONAN (7 minutes)
Do you know how to make animation? Everybody wants to see the workings of an animation studio. Based on the concept of Detective Conan, the three sub-characters visit the animation studio of Detective Conan. This episode will surely catch the hearts of Detective Conan fans! (The actual animation is also involved in this special.)

(Source: TMS Entertainment, LTD)",7.28,2517,7058,5259,2418,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",7,unknown,1230,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",245,,,1999.0,winter,183.0,3338.0,162.0,123.0,1460.0,5266.0,0.9459,0.0541
17259,Kuroko no Basket: Oshaberi Shiyokka,2012-12-21,2012-12-21,Special included on Kuroko no Basket Fan Disc 1: Owara nai Natsu.,7.28,2525,2731,45077,22729,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,unknown,588,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",246,,,2012.0,fall,561.0,36206.0,329.0,236.0,7757.0,45089.0,0.9875,0.0125
42364,Re:Zero kara Hajimeru Break Time 2nd Season,2020-07-10,2021-03-26,A series of comedic shorts featuring chibi versions of the characters of the main show.,7.28,2531,3663,26031,8824,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",25,light_novel,180,pg_13,"[{'id': 443, 'name': 'Studio PuYUKAI'}]",247,,,2020.0,summer,3537.0,10840.0,1100.0,905.0,9711.0,26093.0,0.9232,0.0768
25647,Sabage-bu! Specials,2014-09-24,2015-02-20,Short OVA bundled with the volumes 1 to 6 of the Blu-ray releases of Sabagebu!,7.28,2533,4379,17579,7668,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}, {'id': 25, 'name': 'Shoujo'}]",6,manga,600,pg_13,"[{'id': 1129, 'name': 'Pierrot Plus'}]",248,,,2014.0,summer,888.0,11127.0,818.0,307.0,4441.0,17581.0,0.936,0.064
9888,Shinryaku! Ika Musume Specials,2011-05-03,2011-05-27,"""Mini Ika-Musume"" side-story episodes.",7.28,2537,3968,21972,11454,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,unknown,284,g,"[{'id': 51, 'name': 'Diomedéa'}]",249,,,2011.0,spring,303.0,16760.0,214.0,129.0,4573.0,21979.0,0.9844,0.0156
33004,Tanaka-kun wa Kyou mo Kedaruge,2016-04-07,2016-07-01,A series of shorts featuring the characters from Tanaka-kun wa Itsumo Kedaruge in chibi form.,7.28,2540,3158,34924,13895,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",35,manga,30,pg,"[{'id': 300, 'name': 'SILVER LINK.'}]",250,,,2016.0,spring,1748.0,20772.0,929.0,690.0,10898.0,35037.0,0.9538,0.0462
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",2016-02-25,2016-02-25,The unaired 26th episode bundled with the ninth Blu-ray and DVD volume of The iDOLM@STER Cinderella Girls. ,7.28,2542,6016,7935,3131,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}]",1,game,1746,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",251,,,2016.0,winter,244.0,4609.0,124.0,102.0,2875.0,7954.0,0.9716,0.0284
49241,Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,2021-06-26,2021-06-26,Recap of all 13 episodes of Vivy: Fluorite Eye's Song. ,7.28,2545,4603,15400,6048,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,original,1432,r,"[{'id': 858, 'name': 'Wit Studio'}]",252,,,2021.0,spring,658.0,8877.0,194.0,191.0,5542.0,15462.0,0.9751,0.0249
32051,One Piece: Adventure of Nebulandia,2015-12-19,2015-12-19,"This special will have the Straw Hats fight Foxy again in the New World on Nebulandia, an island that nullifies Devil Fruit powers.",7.27,2555,3268,32884,17374,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,6375,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",253,,,2015.0,fall,619.0,26263.0,309.0,239.0,5615.0,33045.0,0.9834,0.0166
3861,Shaman King Specials,2002-01-02,2003-07-24,"Throughout the broadcast of Shaman King, many shorts (usually referred to as Shaman King omake and TV specials) were made on special days of the year related to spirits and the like. The omake were short stories that were made for humorous effect. Apparently, all of the omake fit into the story before the Shaman Fight 2nd round. Documents of the Shaman Fight was shown with a New Year's omake as well. The TV Specials were aired after specific points of the story as well as on holidays. The specials were never dubbed in English, and, most likely, never will be. 

(Source: Wikipedia)",7.27,2562,4228,18983,7270,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",5,manga,2100,pg_13,"[{'id': 22, 'name': 'Nippon Animation'}, {'id': 27, 'name': 'Xebec'}]",254,,,2002.0,winter,482.0,11877.0,395.0,312.0,5923.0,18989.0,0.9628,0.0372
