id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
40834,Ousama Ranking,2021-10-15,2022-03-25,"The people of the kingdom look down on the young Prince Bojji, who can neither hear nor speak. They call him ""The Useless Prince"" while jeering at his supposed foolishness.

However, while Bojji may not be physically strong, he is certainly not weak of heart. When a chance encounter with a shadow creature should have left him traumatized, it instead makes him believe that he has found a friend amidst those who only choose to notice his shortcomings. He starts meeting with Kage, the shadow, regularly, to the point where even the otherwise abrasive creature begins to warm up to him.

Kage and Bojji's unlikely friendship lays the budding foundations of the prince's journey, one where he intends to conquer his fears and insecurities. Despite the constant ridicule he faces, Bojji resolves to fulfill his desire of becoming the best king he can be.

[Written by MAL Rewrite]",8.79,31,574,318964,95331,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",23,web_manga,1370,pg_13,"[{'id': 858, 'name': 'Wit Studio'}]",23,friday,00:55,2021.0,fall,205476.0,43.0,5972.0,2876.0,104715.0,319082.0,0.9723,0.0277
17074,Monogatari Series: Second Season,2013-07-07,2013-12-29,"Apparitions, oddities, and gods continue to manifest around Koyomi Araragi and his close-knit group of friends: Tsubasa Hanekawa, the group's modest genius; Shinobu Oshino, the resident doughnut-loving vampire; athletic deviant Suruga Kanbaru; bite-happy spirit Mayoi Hachikuji; Koyomi's cutesy stalker Nadeko Sengoku; and Hitagi Senjogahara, the poignant tsundere.

Monogatari Series: Second Season revolves around these individuals and their struggle to overcome the darkness that is rapidly approaching. A new semester has begun and with graduation looming over Araragi, he must quickly decide the paths he will walk, as well as the relationships and friends that he'll save. But as strange events begin to unfold, Araragi is nowhere to be found, and a vicious tiger apparition has appeared in his absence. Hanekawa has become its target, and she must fend for herself—or bow to the creature's perspective on the feebleness of humanity.

[Written by MAL Rewrite]",8.78,33,269,598755,314714,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",26,light_novel,1539,r,"[{'id': 44, 'name': 'Shaft'}]",24,sunday,00:00,2013.0,summer,38498.0,393040.0,18460.0,6543.0,142456.0,598997.0,0.9583,0.0417
40682,Kingdom 3rd Season,2020-04-06,2021-10-17,"Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.

[Written by MAL Rewrite]
",8.78,34,2260,63813,14977,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}]",26,manga,1507,r,"[{'id': 1129, 'name': 'Pierrot Plus'}, {'id': 1998, 'name': 'Studio Signpost'}]",25,monday,00:10,2020.0,spring,15750.0,15774.0,2203.0,1188.0,29129.0,64044.0,0.9471,0.0529
1,Cowboy Bebop,1998-04-03,1999-04-24,"Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages his own troubled memories while taking care of Spike and the Bebop, their ship. The duo is joined by the beautiful con artist Faye Valentine, odd child Edward Wong Hau Pepelu Tivrusky IV, and Ein, a bioengineered Welsh Corgi.

While developing bonds and working to catch a colorful cast of criminals, the Bebop crew's lives are disrupted by a menace from Spike's past. As a rival's maniacal plot continues to unravel, Spike must choose between life with his newfound family or revenge for his old wounds.

[Written by MAL Rewrite]
",8.76,35,42,1569869,767603,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",26,original,1440,r,"[{'id': 14, 'name': 'Sunrise'}]",26,saturday,01:00,1998.0,spring,147538.0,893778.0,88691.0,33721.0,409269.0,1572997.0,0.9222,0.0778
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,2021-10-04,2021-12-20,"After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]",8.76,36,325,530196,284665,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}]",12,light_novel,1427,r,"[{'id': 1993, 'name': 'Studio Bind'}]",27,monday,00:00,2021.0,fall,81730.0,334178.0,4397.0,2665.0,109691.0,532661.0,0.9867,0.0133
46102,Odd Taxi,2021-04-06,2021-06-29,"Eccentric and blunt, the walrus Hiroshi Odokawa lives a relatively normal life. He drives a taxi for a living, and there he meets several unique individuals: the jobless Taichi Kabasawa who is dead-set on going viral, the mysterious nurse Miho Shirakawa, the struggling comedic duo ""Homo Sapiens,"" and Dobu, a well-known delinquent.

But Odokawa's simple way of life is about to be turned upside-down. The case of a missing girl the police have been tracking leads back to him, and now both the yakuza and a duo of corrupt cops are on his tail. Set in a strangely familiar city filled with unusual individuals, Odd Taxi is a bizarre story about a humble taxi driver and the mystery of a lost high schooler.

[Written by MAL Rewrite]",8.76,37,685,276170,127220,white,tv,finished_airing,"[{'id': 7, 'name': 'Mystery'}]",13,original,1430,pg_13,"[{'id': 28, 'name': 'OLM'}, {'id': 1872, 'name': 'P.I.C.S.'}]",28,tuesday,02:00,2021.0,spring,30187.0,141806.0,6316.0,3847.0,96176.0,278332.0,0.9635,0.0365
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,2017-01-07,2017-03-25,"Even after having risen to the utmost rank of shun'ichi, Yotarou struggles to find his own identity in the world of rakugo. Caught between his master's teachings and the late Sukeroku's unique style, his performance lacks an important ingredient—ego. And while his popularity packs the theaters, he is but one of the few; rakugo is under threat of being eclipsed.

Meanwhile Yakumo, regarded by many as the last bastion of preserving the popularity of rakugo, struggles to cope with his elderly state. Even though his performances are still stellar, he fears that he is nearing his limits. His doubts grow stronger as an old friend creeps ever closer. Konatsu, for her part, attempts to raise her son as a single mother, which Yotarou is heavily opposed to. Instead, he seeks to persuade her to marry him and in turn raise her son as his own.

In Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen, the curtains fall on Yotarou and Yakumo's story, tasked with restoring the near-obsolete art form as well as overcoming their internal conflicts.

[Written by MAL Rewrite]",8.75,38,1139,165794,55902,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}]",12,manga,1440,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",29,saturday,02:25,2017.0,winter,10280.0,66334.0,5267.0,3365.0,80973.0,166219.0,0.9481,0.0519
24701,Mushishi Zoku Shou 2nd Season,2014-10-19,2014-12-21,"Ghostly, primordial beings known as Mushi continue to cause mysterious changes in the lives of humans. The travelling Mushishi, Ginko, persists in trying to set right the strange and unsettling situations he encounters. Time loops, living shadows, and telepathy are among the overt effects of interference from Mushi, but more subtle symptoms that take years to be noticed also rouse Ginko's concern as he passes from village to village.

Through circumstance, Ginko has become an arbiter, determining which Mushi are blessings and which are curses. But the lines that he seeks to draw are subjective. Some of his patients would rather exercise their new powers until they are utterly consumed by them; others desperately strive to rid themselves of afflictions which are in fact protecting their lives from devastation. Those who cross paths with Mushi must learn to accept seemingly impossible consequences for their actions, and heal wounds they did not know they had. Otherwise, they risk meeting with fates beyond their comprehension.

[Written by MAL Rewrite]",8.74,39,817,232100,89706,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",10,manga,1430,pg_13,"[{'id': 8, 'name': 'Artland'}]",30,sunday,00:30,2014.0,fall,12268.0,115701.0,5742.0,2769.0,95650.0,232130.0,0.9633,0.0367
263,Hajime no Ippo,2000-10-04,2002-03-27,"Makunouchi Ippo has been bullied his entire life. Constantly running errands and being beaten up by his classmates, Ippo has always dreamed of changing himself, but never has the passion to act upon it. One day, in the midst of yet another bullying, Ippo is saved by Takamura Mamoru, who happens to be a boxer. Ippo faints from his injuries and is brought to the Kamogawa boxing gym to recover. As he regains consciousness, he is awed and amazed at his new surroundings in the gym, though lacks confidence to attempt anything. Takamura places a photo of Ippo's classmate on a punching bag and forces him to punch it. It is only then that Ippo feels something stir inside him and eventually asks Takamura to train him in boxing. Thinking that Ippo does not have what it takes, Takamura gives him a task deemed impossible and gives him a one week time limit. With a sudden desire to get stronger, for himself and his hard working mother, Ippo trains relentlessly to accomplish the task within the time limit. Thus Ippo's journey to the top of the boxing world begins.

[Written by MAL Rewrite]",8.74,40,372,466420,218247,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",75,manga,1380,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",31,tuesday,00:50,2000.0,fall,39795.0,262195.0,23495.0,11656.0,130222.0,467363.0,0.9248,0.0752
37521,Vinland Saga,2019-07-08,2019-12-30,"Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.

The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill Askeladd, the man who murdered his father. The only paradise for the vikings, it seems, is the era of war and death that rages on.

[Written by MAL Rewrite]",8.73,41,105,1042833,543258,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 42, 'name': 'Seinen'}]",24,manga,1492,r,"[{'id': 858, 'name': 'Wit Studio'}]",32,monday,00:10,2019.0,summer,105430.0,635732.0,31312.0,16761.0,259176.0,1048411.0,0.9541,0.0459
