id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,2014-07-23,2014-07-23,"While spending a summer day at the department store, Suguru Koshigaya wins the lottery’s grand prize—four tickets to Okinawa! Filled with awe and excitement, the girls of Asahigaoka do various things to prepare for the trip. From practicing how to ride on an airplane to buying travel essentials at the convenience store, they do everything beforehand so they can enjoy their time in Okinawa to the fullest extent.

A departure from the familiar scenery of Asahigaoka is a new experience for Renge Miyauchi, but that does not stop her from pondering how her perspective of the world may change. As the day of the trip draws near, a promise is made.

[Written by MAL Rewrite]",7.63,1232,2384,58456,31959,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1245,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",127,,,2014.0,summer,814.0,44891.0,404.0,184.0,12177.0,58470.0,0.9899,0.0101
539,Tenchi Muyou! Ryououki,1992-09-25,1993-03-25,"Seventeen-year-old Tenchi Masaki grew up hearing stories about how his ancestor used a sword to seal a demon inside a cave seven hundred years ago. When curiosity gets the better of him, Tenchi goes to the cave and stumbles across the sword from the legend. Thinking that the story is nothing more than a fairy tale, he removes the blade and inadvertently releases the demon, who turns out to be a space pirate named Ryouko Hakubi. Furious about being trapped for so long, she attacks Tenchi, but he is able to repel her with the sword, awakening his inner power. After seeing this, Ryouko takes an interest in her unlikely savior and decides to crash at his place.

As if it were a chain reaction, more alien women—Aeka Jurai Masaki, an uptight princess from the planet Jurai; Sasami, Aeka's sweet younger sister; Mihoshi Kuramitsu, a ditzy Galactic Police Officer; and Washuu Hakubi, a wisecracking genius—gradually come in contact with Tenchi and begin living with him. Through his encounters with these five women, Tenchi begins to learn more about his ancestry, newfound power, and the looming threat lurking beyond the skies.

[Written by MAL Rewrite]
",7.63,1241,2684,46949,21848,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",6,original,1770,r+,"[{'id': 48, 'name': 'AIC'}]",128,,,1992.0,summer,1822.0,30481.0,923.0,690.0,13086.0,47002.0,0.9657,0.0343
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,2009-05-26,2009-09-25,"Naniwa no Ouji-sama: Zenpen (The Prince of Naniwa: First Act)
Following Nationals, the Seishun Academy Boys' Tennis Team are invited to Osaka by Shitenhouji Middle School to play practice games against each other. However, the two teams end up fooling around more than playing tennis with a surprise encounter from Higa Middle School's tennis team, who have been left stranded in Osaka by their coach. When asked about the reason for accepting the invitation, Seishun's captain, Kunimitsu Tezuka, hints that there is an ulterior motive behind the meeting of the two schools.

Fuun Shounen Atobe (Turbulence: The Young Atobe)
On the first day of school at Hyoutei Academy, the freshman class representative, Keigo Atobe, declares himself ""King'' of the school and donates his family's wealth to fund new facilities. Setting his sights on the school's tennis club, he plans to make himself the captain after overthrowing its current hierarchy by defeating all of the team's regulars. Atobe's arrogant personality rubs Ryou Shishido and Gakuto Mukahi the wrong way and the two decide to challenge him, refusing to accept him as the team's new leader. But the two quickly learn that the kid who is all talk also happens to have the skills to back it up.

Naniwa no Ouji-sama: Kouhen (The Prince of Naniwa: Second Act)
Tezuka places the second years, Kaoru Kaidou and Takeshi Momoshiro, in charge of creating a lineup for the Shitenhouji practice matches. Struggling to pick worthy club members, Kaidou and Momoshiro begin to lash out against their fellow teammates. After being told to cool off, the two begin to search for the meaning behind Tezuka asking them to take on such an important responsibility.

Rikkai Retsuden: Ouja ni Idomu Hangyakuji (The Trials of Rikkai: A Rebel Who Challenges an Emperor)
In his first year at Rikkai University-Affiliated Middle School, Akaya Kirihara boldly proclaims that he will join the tennis team that won last year's national tournament and become Japan's #1 tennis player. When he single-handedly defeats the team's third years, he mistakenly believes that the group is weaker than they were reported to be. Kirihara soon learns that the reason Rikkai won last year's national championship was due to the ""Big Three"" and quickly finds himself losing without them breaking a sweat. Angered and humiliated by his loss, he begins to train hard by himself in order to challenge them again.

[Written by MAL Rewrite]",7.63,1242,4765,14149,6338,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",4,manga,1440,pg_13,"[{'id': 463, 'name': 'M.S.C'}]",129,,,2009.0,spring,326.0,10321.0,177.0,190.0,3144.0,14158.0,0.9741,0.0259
6904,Hellsing: Digest for Freaks,2006-01-22,2006-01-22,"This OVA is a summary of the first three episodes of Hellsing, with the animation style of Hellsing Ultimate and following the events of the Hellsing manga.",7.63,1259,2960,39378,13376,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,manga,1680,r,"[{'id': 41, 'name': 'Satelight'}]",130,,,2006.0,winter,1011.0,23173.0,509.0,444.0,14265.0,39402.0,0.9758,0.0242
33191,Kishibe Rohan wa Ugokanai,2017-09-20,2020-03-25,"Kishibe Rohan wa Ugokanai adapts a handful of one-shots based on the manga series JoJo no Kimyou na Bouken, and follows the bizarre adventures that Rohan Kishibe goes through as he searches for inspiration for his manga.

Fugou Mura

Rohan accompanies manga editor Kyouka Izumi to a secretive village where she plans on buying a house. Izumi informs Rohan that inhabitants of the village suddenly become rich at the age of 25 after purchasing their homes. Being 25 years old herself, Izumi has high hopes for moving into the village and invites Rohan to gather ideas for his manga. As they enter one of the houses for an interview with the seller, they are greeted by a servant named Ikkyuu, who puts them through a test of etiquette with deadly consequences.

Mutsukabezaka

Rohan meets with his editor, Minoru Kagamari, to discuss both his manga and the six mountains that the manga author recently bought. He explains that he purchased the mountains in order to search for a legendary spirit known as the Mutsukabezaka. To give his search context, he tells the tale of Naoko Osato, a wealthy heiress who murdered her boyfriend and became cursed by the spirit.

Zangenshitsu

Rohan decides to vacation in Venice after putting his manga on hiatus. While there, he explores the interior of a church and examines the structure of its confessional. After stepping into the priest's compartment, Rohan hears a man enter the confessional and begin to confess his sins. The man recounts his confrontation with a starving beggar and the haunting events that followed.

The Run

Youma Hashimoto is a young male model who has quickly risen to success. As his popularity grows, so does his obsession with his appearance and body. One day, he meets Rohan at the gym, and the two quickly form a rivalry which pushes Youma to intensify his training. Soon. Youma's fixation on his physique takes a dark turn as his training takes precedence over his life, and he challenges Rohan to a fatal competition on the treadmills.

[Written by MAL Rewrite]",7.62,1274,1502,115694,71150,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",4,manga,1420,r,"[{'id': 287, 'name': 'David Production'}]",131,,,2017.0,summer,9587.0,80435.0,3907.0,1061.0,21455.0,116445.0,0.9573,0.0427
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,2019-09-25,2019-09-25,"The staff of the Spirits and Such Consultation Office—Arataka Reigen, Shigeo ""Mob"" Kageyama, Ritsu Kageyama, Katsuya Serizawa, and the spirit Ekubo—head to the Zebra Prefecture for a relaxing hot spring vacation. Their all-expenses-paid trip is sponsored by the owner of the Ibogami Hot Springs, who has asked Reigen to investigate claims of paranormal activity in the area.

On the train ride to the inn, the exhausted Reigen and Serizawa quickly fall asleep, only to wake up and discover that they have been transported to a ghostly parallel world! Bewildered about how they got there, Reigen and Serizawa must find a way to escape in time to enjoy their day off.

[Written by MAL Rewrite]",7.62,1276,2039,75007,42573,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,original,1440,pg_13,"[{'id': 4, 'name': 'Bones'}]",132,,,2019.0,summer,996.0,59331.0,432.0,156.0,14386.0,75301.0,0.9922,0.0078
21755,Shin Tennis no Ouji-sama OVA vs. Genius 10,2014-10-29,2015-06-26,"After a month abroad, the Foreign Expedition Team has returned to the Japan U-17 training camp. The group consists of 20 players, each with strength and technique that far surpasses those who occupy the camp's top court. In anticipation of the team's arrival, the coaches announce that 20 of the best players would be selected for further training. Tension begins to rise when only high school students are chosen to participate, but the middle school students challenge the players who possess the 11th to 20th positions to steal their places.

With the delayed appearance of the ""Genius 10,"" the middle school students begin scheming among themselves to claim those spots as well. Unlikely pairings start to work together, combining their efforts to defeat the top 10 players of the country. It is a battle of wits, deception, and skill—all for the privilege of representing Japan at the U-17 World Cup.

[Written by MAL Rewrite]",7.62,1282,4612,15316,6814,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",10,manga,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 463, 'name': 'M.S.C'}]",133,,,2014.0,fall,675.0,10295.0,304.0,213.0,3838.0,15325.0,0.9663,0.0337
1008,Ranma ½: Yomigaeru Kioku,1994-12-16,1995-02-17,"""Reawakening Memories"" deals with Akane suddenly remembering a trip to Ryugenzawa when she was a small child. While there she was saved from a giant platypus by Shinnosuke. Akane travels back to Ryogenzawa and once again meets Shinnosuke, who falls in love with her. Akane blames herself for Shinnosuke`s life-threatening injuries, and decides to stay and help out. This irritates Ranma, who thinks that Akane has fallen in love with Shinnosuke, and will do what it takes to get her back.",7.61,1287,4391,17421,8376,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1800,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",134,,,1994.0,fall,264.0,13150.0,212.0,156.0,3645.0,17427.0,0.9789,0.0211
34349,Diamond no Ace: Second Season OVA,2016-08-15,2016-10-17,"OVAs bundled with 4th and 5th manga volumes of Diamond no Ace Act II.

An epilogue of the Diamond no Ace series.",7.61,1296,5526,9710,4046,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",2,manga,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 11, 'name': 'Madhouse'}]",135,,,2016.0,summer,259.0,6368.0,131.0,139.0,2836.0,9733.0,0.9723,0.0277
10350,Hakuouki: Sekkaroku,2011-08-05,2012-06-27,"Rumors about a potential plot to dismantle the Shinsengumi by setting fire to their headquarters have spread amok. As most of the talk stems from an inn in Shimabara, the Shinsengumi place trust in Chizuru Yukimura for help with the investigation. Disguised as a geisha, Chizuru infiltrates the inn to provide intel for the Shinsengumi but quickly finds that the operation is more intricate than they could ever imagine.

At the same time, each member of the Shinsengumi has their own reservations and concerns about using their sole female colleague to gather intelligence. Knowing what dangers await her, they all resolve to protect her at any cost.

[Written by MAL Rewrite]",7.61,1298,3669,25949,10614,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}]",6,visual_novel,1380,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",136,,,2011.0,summer,1078.0,16424.0,681.0,477.0,7300.0,25960.0,0.9554,0.0446
25341,Diamond no Ace OVA,2014-11-17,2015-03-17,"One hundred boys, each of them in love with baseball, represent the Seidou High School baseball team. On any team, the Ace is the star of the game. Besides the main heroes, others are striving to attain this position, and each of them has their strengths, weaknesses, and emotional journeys that they have to undertake to become the best that they can be.

Ryousuke Kominato is known in Seidou not only for his impressive fielding skills but also as an intimidating presence despite his small stature. While together with his partner, Youichi Kuramochi, they are the cornerstones of the team's defense on the field.  Youichi is shadowed by his younger brother, Haruichi, whose admiration for Ryousuke is only matched by his own skills at the sport. Together with Yoichi's roommate, Eijun Sawamura, the players reminisce about their path to Seidou High.

[Written by MAL Rewrite]",7.6,1316,4598,15466,7096,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",3,manga,1410,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 11, 'name': 'Madhouse'}]",137,,,2014.0,fall,864.0,9998.0,889.0,286.0,3430.0,15467.0,0.924,0.076
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,2020-09-02,2020-09-02,"The original video anime episode will serve as the final chapter to the television series, focusing on the rivalry between the ""background character"" Amatsuyu Kisaragi (Jouro) and Yasuo Hazuki (Hose), ""the protagonist.""

(Source: MAL News)",7.59,1338,1708,99705,51360,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,light_novel,4200,pg_13,"[{'id': 957, 'name': 'Connect'}]",138,,,2020.0,summer,1723.0,66531.0,540.0,303.0,30774.0,99871.0,0.9916,0.0084
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,2015-03-06,2015-08-07,"Bundled with the special editions of the manga's 7th and 8th volumes.

When a certain man is released from prison, he knows exactly where he's heading first. After falling in love with a traditional comic storyteller's rendition of the story called ""Shinigami,"" he is determined to become his apprentice. The performer, Yakumo, has never taken an apprentice before, but to everyone's surprise, he accepts the eager ex-prisoner, nicknaming him ""Yotaro.""

As Yotaro happily begins his new life, he meets others in Yakumo's life, including Yakumo's ward Konatsu. Konatsu was the daughter of a famous storyteller, and Yakumo took her in after her father's tragic death. Konatsu loved her father's storytelling, and would love to become a performer in her own right—but that path is not available for women.

(Source: MangaHelpers)",7.59,1345,5461,9987,2294,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 43, 'name': 'Josei'}]",2,manga,2340,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",139,,,2015.0,winter,354.0,3502.0,275.0,192.0,5665.0,9988.0,0.9532,0.0468
