id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/86507.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/86507l.jpg'}",2017-05-03,2017-05-03,"The staff of Eagle Jump take a long awaited vacation to a ski resort, celebrating the release of their latest iteration of the 'Fairies Story' game. Being her first company trip, Aoba Suzukaze is excited for it, but is also apprehensive as she has no prior skiing experience. Join Aoba and her colleagues as they de-stress and enjoy their time at the resort.

[Written by MAL Rewrite]",7.41,1932,2171,68311,32569,gray,2016-10-21T06:27:37+00:00,2022-03-20T04:21:22+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2017, 'season': 'spring'}",4_koma_manga,1363,pg_13,,"[{'id': 95, 'name': 'Doga Kobo'}]","{'status': {'watching': '1235', 'completed': '47528', 'on_hold': '481', 'dropped': '265', 'plan_to_watch': '18957'}, 'num_list_users': 68466}",207
1747,Freedom,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/50511.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/50511l.jpg'}",2006-11-24,2008-05-23,"2041, Earth. After being pulled into the planet's atmosphere, the fall of the Freeport Space Station has led to the ""Great Cataclysm""—an event that devastated the Earth's environment. Left as a polluted wasteland, survivors go to war with their fellows to guarantee themselves resources; in the end, these scrimmages have erased the whole existence of humanity. Coincidentally, life still exists on a moon base. Although it is supposedly meant as an immigration outpost for the mission to explore Mars, it is soon turned into a city, both regulating and allowing its citizens to flourish. The lunar base, officially named ""The City of Eden,"" holds the hope of fully colonizing the moon.

Takeru, one of many citizens of Eden in the year 2267, participates in ""Tube Races"" between gangs and groups using hovercraft-like vehicles. Due to causing an accident in one of his races, Takeru is sentenced to complete volunteer work outside the city. While clearing his punishment, Takeru stumbles upon remains that may unravel the truth about Earth and Eden's genesis.

[Written by MAL Rewrite]",7.41,1962,3951,22211,7121,white,2006-12-15T18:47:37+00:00,2022-02-10T07:34:32+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",7,"{'year': 2006, 'season': 'fall'}",original,1620,pg_13,Freedom was a promotional project to celebrate Nissin Cup Noodles for their 35th anniversary in 2006. The cup noodles are featured prominently throughout the series.,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '825', 'completed': '8815', 'on_hold': '646', 'dropped': '576', 'plan_to_watch': '11371'}, 'num_list_users': 22233}",208
2458,Kimagure Orange☆Road OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1022/107653.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1022/107653l.jpg'}",1989-03-01,1991-04-01,"Kimagure Orange Road OVA is basically the extension from the TV series. The time frame is probably in the middle of the TV series.

Order to view with the TV series.
White Lovers - among the episodes 35 and 45
Hawai Suspence - among the episodes 17 and 25
I was a cat, I was a fish - among the episodes 17 and 30
Hurricane Akane, the shape-shifting girl - among the episodes 20 and 25
Spring is for Idols - among the episodes 23 and 30
Birth of a Star - Right after ""Spring is for Idols""
Unexpected Situation - after the OAV of Akane
Message in Rouge - after the episode 48 ",7.41,1974,6380,6835,3108,white,2007-05-08T07:51:51+00:00,2021-12-10T01:48:36+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",8,"{'year': 1989, 'season': 'winter'}",manga,1800,r,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '211', 'completed': '4332', 'on_hold': '169', 'dropped': '134', 'plan_to_watch': '2000'}, 'num_list_users': 6846}",209
5228,Initial D Extra Stage 2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/10462.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/10462l.jpg'}",2008-10-03,2008-10-03,"Dissatisfied with Impact Blue's growing reputation as the fastest racer on Mount Usui, Mako Satou decides to break out of her mold and dedicate her time toward becoming a professional racer. However, as she prepares for this next stage in her life, Mako bumps into an ex-boyfriend, prompting an awkward exchange that makes her resolve waver. But, the question arises whether this second chance at love is enough for Mako to give up her newfound passion for racing permanently.

[Written by MAL Rewrite]
",7.4,1989,3216,33756,17037,white,2008-09-10T18:46:39+00:00,2022-03-21T22:39:02+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2008, 'season': 'fall'}",manga,3279,pg_13,"Initial D Extra Stage 2 was bundled with the DVD release of Initial D Second Stage and Initial D Third Stage, published by Funimation Entertainment on November 8, 2011.","[{'id': 179, 'name': 'A.C.G.T.'}]","{'status': {'watching': '574', 'completed': '26030', 'on_hold': '260', 'dropped': '192', 'plan_to_watch': '6760'}, 'num_list_users': 33816}",210
15591,Joshiraku OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/50549.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/50549l.jpg'}",2013-02-08,2013-02-08,OVA episode bundled with fifth volume of manga.,7.4,1991,4128,19878,9697,white,2012-09-18T19:47:45+00:00,2022-01-19T08:23:34+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2013, 'season': 'winter'}",manga,1420,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '302', 'completed': '13862', 'on_hold': '209', 'dropped': '129', 'plan_to_watch': '5390'}, 'num_list_users': 19892}",211
38357,Majimoji Rurumo: Kanketsu-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1375/109425.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1375/109425l.jpg'}",2019-07-09,2019-07-09,Bundled with the with the ninth limited edition volume of the Majimoji Rurumo: Houkago no Mahou Chuugakusei manga.,7.4,1997,6020,7930,3455,gray,2018-09-20T09:05:55+00:00,2021-12-10T21:20:15+00:00,ova,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2019, 'season': 'summer'}",manga,1500,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '231', 'completed': '4856', 'on_hold': '95', 'dropped': '106', 'plan_to_watch': '2661'}, 'num_list_users': 7949}",212
14575,Minami-ke Omatase,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/53131.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/53131l.jpg'}",2012-10-05,2012-10-05,Minami-ke OVA bundled with the 10th volume of the manga.,7.4,1999,3837,23555,11532,white,2012-06-24T20:18:51+00:00,2021-08-14T15:46:06+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2012, 'season': 'fall'}",manga,1500,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '1055', 'completed': '15696', 'on_hold': '382', 'dropped': '184', 'plan_to_watch': '6239'}, 'num_list_users': 23556}",213
8857,Nichijou: Nichijou no 0-wa,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/25521.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/25521l.jpg'}",2011-03-12,2011-03-12,"While the title suggests a story of simple, everyday school life, the contents are more the opposite. The setting is a strange school where you may see the principal wrestle a deer or a robot's arm hide a rollcake. However there are still normal stories, like making a card castle or taking a test you didn't study for.",7.4,2001,2022,76653,40953,white,2010-05-22T08:05:40+00:00,2022-03-19T04:28:19+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2011, 'season': 'winter'}",manga,1361,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '1099', 'completed': '57821', 'on_hold': '601', 'dropped': '311', 'plan_to_watch': '16866'}, 'num_list_users': 76698}",214
20977,Tonari no Seki-kun OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/62613.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/62613l.jpg'}",2014-01-04,2014-01-04,OVA of Tonari no Seki-kun bundled with the fifth manga volume.,7.4,2015,3090,36226,21565,white,2013-10-20T01:27:45+00:00,2021-12-15T09:13:37+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2014, 'season': 'winter'}",manga,780,g,,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '388', 'completed': '30937', 'on_hold': '241', 'dropped': '111', 'plan_to_watch': '4553'}, 'num_list_users': 36230}",215
10075,Naruto x UT,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/30485.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/30485l.jpg'}",2011-01-01,2011-01-01,"All-new animation offered throughout UNIQLO clothing stores in Japan on January 1, 2011. The DVD contains an exclusive version of Mayonaka Orchestra, by the Japanese rock band Aqua Timez. A limited number of the DVDs was offered as presents to people who bought UNIQLO's Naruto graphic T-shirts online or in their stores.

(Source: ANN, edited)",7.39,2019,2670,47530,23215,white,2010-12-22T04:27:37+00:00,2022-03-19T02:38:56+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2011, 'season': 'winter'}",manga,363,pg_13,,"[{'id': 1, 'name': 'Studio Pierrot'}]","{'status': {'watching': '797', 'completed': '37211', 'on_hold': '408', 'dropped': '374', 'plan_to_watch': '8786'}, 'num_list_users': 47576}",216
32485,Prison School: Mad Wax,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/77935.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/77935l.jpg'}",2016-03-04,2016-03-04,"The OVA featured the previously unanimated ""Mad Wax"" arc from the manga.

Bundled with a limited edition of the manga's 20th volume.",7.39,2021,1367,132301,79024,white,2016-01-04T13:23:44+00:00,2022-03-20T19:05:43+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2016, 'season': 'winter'}",manga,1533,r+,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '1849', 'completed': '111983', 'on_hold': '658', 'dropped': '432', 'plan_to_watch': '17829'}, 'num_list_users': 132751}",217
7858,Sora no Otoshimono: Project Pink,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/19135.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/19135l.jpg'}",2010-09-09,2010-09-09,"The gang goes to an indoor swimming pool for some fun in the sun.  As expected, all hell breaks loose when Tomoki goes on one of his perverted missions.

Meanwhile, Nymph is having some issues with the loss of her master and considers asking Tomoki to be her replacement master.

This episode was not aired on TV because it was deemed too dangerous...",7.39,2027,1678,101854,56314,gray,2010-01-12T12:14:02+00:00,2022-03-20T17:10:43+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2010, 'season': 'summer'}",manga,1440,pg_13,,"[{'id': 88, 'name': 'AIC ASTA'}]","{'status': {'watching': '1620', 'completed': '83104', 'on_hold': '684', 'dropped': '485', 'plan_to_watch': '15996'}, 'num_list_users': 101889}",218
8457,Yozakura Quartet: Hoshi no Umi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/27779.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/27779l.jpg'}",2010-10-08,2011-11-09,"An OVA based on the Hoshi no Umi arc of the manga spanning chapters 26-34. 

This arc focuses on Rin Azuma, a Jiang-Shi yokai resident of Sakurashin adjusting to her new life in the city and working for a ramen shop. One day her former friend Zakuro Kurumaki invades Sakurashin to capture Rin and convince her to join her in destroying the city with the other yokai hunters as well as Enjin Hiizumi, the main antagonist of the series. Akina Hiizumi and the other members of the Hiizumi Life Counseling Office take action to save Rin, 'tune' the yokai controlling Zakuro and protect the city.

(Source: ANN)
",7.39,2035,3080,36563,14783,white,2010-03-23T19:01:20+00:00,2021-12-03T23:04:25+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",3,"{'year': 2010, 'season': 'fall'}",manga,1722,pg_13,,"[{'id': 103, 'name': 'Tatsunoko Production'}]","{'status': {'watching': '1588', 'completed': '20332', 'on_hold': '840', 'dropped': '464', 'plan_to_watch': '13351'}, 'num_list_users': 36575}",219
1393,Future GPX Cyber Formula Zero,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/4085.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/4085l.jpg'}",1994-04-01,1995-02-01,"A freak accident during the 12th Cyber Formula World Grand Prix causes Hayato Kazami to miss the rest of the season, and critically injures both his body and his will to continue racing. Hayato's longtime friend, Asuka Sugo, helps nurse him back to health, and in return he proposes to her and promises her that he would never race again. But as time goes on, Hayato begins to doubt whether he really wants to retire, and decides to make a comeback after all. And with the 13th Cyber Formula World Grand Prix now underway, he must struggle to regain his racing form; regain the trust of Asuka, whose promise he broke; and thwart the malicious intents of Henri Clayton. All the while, the reason behind Hayato's accident begins to unveil itself: the ""Zero Zone.""

(Source: ANN)",7.39,2050,9259,2347,1001,white,2006-08-19T18:59:16+00:00,2021-11-14T11:14:08+00:00,ova,finished_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",8,"{'year': 1994, 'season': 'spring'}",original,1800,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '64', 'completed': '1439', 'on_hold': '39', 'dropped': '74', 'plan_to_watch': '730'}, 'num_list_users': 2346}",220
4312,Hokuto no Ken: Toki-den,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/8122.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/8122l.jpg'}",2008-03-26,2008-03-26,"The fourth part of the new Hokuto no Ken pentalogy (3 movies, 2 OVAs). ",7.39,2053,6114,7622,3309,white,2008-04-13T20:26:46+00:00,2021-08-14T22:55:53+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 17, 'name': 'Martial Arts'}]",1,"{'year': 2008, 'season': 'winter'}",,3420,r,,"[{'id': 77, 'name': 'APPP'}]","{'status': {'watching': '202', 'completed': '4639', 'on_hold': '118', 'dropped': '106', 'plan_to_watch': '2564'}, 'num_list_users': 7629}",221
666,JoJo no Kimyou na Bouken,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1171/106036.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1171/106036l.jpg'}",1993-11-19,1994-11-18,"Kujo Jotaro is a normal, popular Japanese high-schooler, until he thinks that he is possessed by a spirit, and locks himself in prison. After seeing his grandfather, Joseph Joestar, and fighting Joseph's friend Muhammad Abdul, Jotaro learns that the ""Spirit"" is actually Star Platinum, his Stand, or fighting energy given a semi-solid form. Later, his mother gains a Stand, and becomes sick. Jotaro learns that it is because the vampire Dio Brando has been revived 100 years after his defeat to Jonathan Joestar, Jotaro's great-great-grandfather. Jotaro decides to join Joseph and Abdul in a trip to Egypt to defeat Dio once and for all.",7.39,2054,1690,101020,42898,white,2006-02-02T16:35:01+00:00,2022-03-22T09:22:42+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",6,"{'year': 1993, 'season': 'fall'}",manga,2100,r,"Shueisha and A.P.P.P. recalled shipments of JoJo's Bizarre Adventure manga and OVA's due to complaints by Egyptian Islamic fundamentalists, because a scene in the OVAs depicted Dio Brando reading the Qur'an.","[{'id': 77, 'name': 'APPP'}]","{'status': {'watching': '4479', 'completed': '59882', 'on_hold': '2081', 'dropped': '2647', 'plan_to_watch': '32229'}, 'num_list_users': 101318}",222
